0,0,0,0.48478,0.49575,0.34609,0.62071,0.34563,0.65128,0.40238,0.39286,0.47741,0.36151,5
0,0,0,0.50258,0.57435,0.37902,0.50317,0.21021,0.5362,0.63401,0.26681,0.57495,0.49577,6
0,0,0,0.40703,0.54379,0.42547,0.55864,0.10536,0.51059,0.66633,0.4934,0.69781,0.45936,7
0,0,0,0.22787,0.58459,0.64395,0.67802,0,0.43946,0.56361,0.63505,0.74538,0.45091,8
0,0,0,0.38993,0.39887,0.32159,0.58954,0.36003,0.81252,0.38776,0.78812,0.45722,0.55039,9
0,0,0,0.31429,0.4937,0.21465,0.79794,0.54851,0.74834,0.3551,0.64676,0.51574,0.22074,10
0,0,0,0.59602,0.43951,0.32899,0.56788,0.26806,0.65634,0.32755,0.67767,0.50753,0.31502,11
0,0.071429,0,0.25972,0.23362,0.74043,0.48389,0.78626,0.71767,0.7483,0.39886,0.28371,0.329,1
0,0.071429,0,0.89906,0.19597,0.37876,0.26968,0.41839,0.62504,0.74524,0.63505,0.74298,0.56014,2
0,0.071429,0,0.76276,0.45195,0.22818,0.46989,0.50303,0.27126,0.53435,0.48439,0.487,0.38654,4
0,0.071429,0,0.59883,0.57719,0.63272,0.39065,0.26882,0.36042,0.48707,0.47239,0.71903,0.42198,5
0,0.071429,0,0.67681,0.40595,0.71644,0.34971,0.46716,0.26462,0.49082,0.30312,0.8436,0.55332,6
0,0.071429,0,0.48478,0.72275,0.38055,0.26809,0.48939,0.16567,0.56939,0.57743,0.73922,0.46586,7
0,0.071429,0,0.29742,0.72889,0.75881,0.23851,0.25442,0.29624,0.62381,0.60144,0.52533,0.75683,8
0,0.071429,0,0.2459,0.66336,0.67483,0.46091,0.29282,0.46696,0.55272,0.45918,0.74538,0.81372,9
0,0.071429,0,0.16183,0.55214,0.6123,0.50766,0.40399,0.65824,0.59014,0.46068,0.60712,0.79616,10
0,0.071429,0,0.49719,0.4195,0.64701,0.31511,0.45427,0.55201,0.5381,0.36555,0.58658,0.5026,11
0,0.071429,0,0.2192,0.22621,0.82057,0.54702,0.77489,0.66551,0.76463,0.40996,0.26899,0.33322,1
0,0.071429,0,0.83232,0.20951,0.3683,0.28764,0.45755,0.68195,0.7398,0.62815,0.654,0.49447,2
0,0.071429,0,0.82014,0.27725,0.39153,0.28077,0.54245,0.5128,0.57211,0.55732,0.47365,0.44148,3
0,0.071429,0,0.76323,0.4321,0.28382,0.39989,0.49848,0.31805,0.5068,0.4889,0.51848,0.41287,4
0,0.071429,0,0.59508,0.62539,0.5758,0.36476,0.2812,0.41796,0.47619,0.52251,0.64956,0.38947,5
0,0.071429,0,0.64871,0.4236,0.73328,0.28368,0.49015,0.23933,0.52279,0.33553,0.82307,0.53771,6
0,0.071429,0,0.48361,0.68526,0.46044,0.36371,0.3623,0.24534,0.43197,0.53091,0.88809,0.43173,7
0,0.071429,0,0.30656,0.7656,0.72001,0.19546,0.26276,0.34493,0.67959,0.63175,0.48871,0.72009,8
0,0.071429,0,0.22108,0.67486,0.67866,0.37956,0.32845,0.4325,0.55646,0.48589,0.66838,0.77243,9
0,0.071429,0,0.13138,0.58743,0.63808,0.55203,0.33527,0.71767,0.56565,0.39886,0.68275,0.63654,10
0,0.071429,0,0.51077,0.38737,0.71491,0.3402,0.38807,0.5694,0.64286,0.34694,0.47639,0.57055,11
0,0.071429,0,0.17283,0.25945,0.85375,0.6149,0.73396,0.66646,0.7449,0.32323,0.24709,0.34233,1
0,0.071429,0,0.78571,0.21062,0.37672,0.3093,0.49899,0.72621,0.71735,0.62065,0.60472,0.44538,2
0,0.071429,0,0.77213,0.43273,0.29224,0.36873,0.48358,0.34429,0.52449,0.45678,0.54894,0.4015,4
0,0.071429,0,0.58806,0.6465,0.53548,0.38061,0.29535,0.40341,0.46565,0.54382,0.60986,0.37549,5
0,0.071429,0,0.62225,0.37665,0.74196,0.36635,0.37443,0.27063,0.57211,0.28992,0.77789,0.5699,6
0,0.071429,0,0.50515,0.68967,0.50383,0.34971,0.29687,0.35884,0.43129,0.52581,0.85729,0.44603,7
0,0.071429,0,0.32108,0.79064,0.66565,0.19889,0.26806,0.36832,0.77245,0.65066,0.45106,0.68205,8
0,0.071429,0,0.12529,0.60035,0.65391,0.56498,0.30167,0.73633,0.53946,0.41086,0.63895,0.63589,10
0,0.071429,0,0.53607,0.43951,0.63425,0.27892,0.42016,0.63863,0.65306,0.33553,0.43361,0.53544,11
0,0.071429,0,0.1719,0.23945,0.9122,0.66482,0.7097,0.59848,0.66701,0.30882,0.14305,0.37711,1
0,0.071429,0,0.77658,0.1988,0.38719,0.33201,0.49672,0.74138,0.68844,0.63085,0.56708,0.46034,2
0,0.071429,0,0.76487,0.25614,0.366,0.31194,0.50707,0.55738,0.55272,0.54082,0.45654,0.46619,3
0,0.071429,0,0.7726,0.44549,0.2634,0.36767,0.50758,0.34967,0.5102,0.43697,0.54278,0.39207,4
0,0.071429,0,0.66183,0.39619,0.70419,0.3616,0.36256,0.31489,0.50204,0.33133,0.80664,0.57477,6
0,0.071429,0,0.49625,0.67549,0.55641,0.36793,0.29586,0.32596,0.44558,0.4982,0.87988,0.51625,7
0,0.071429,0,0.30304,0.75142,0.73915,0.23191,0.24684,0.26968,0.72857,0.68127,0.43977,0.69148,8
0,0.071429,0,0.22927,0.6788,0.744,0.50343,0.19025,0.43788,0.56803,0.45768,0.59617,0.70449,9
0,0.071429,0,0.10585,0.62539,0.66131,0.55626,0.33855,0.6165,0.59252,0.36825,0.6783,0.64564,10
0,0.071429,0,0.21007,0.18399,0.90123,0.687,0.71097,0.50553,0.57653,0.33013,0.092745,0.40085,1
0,0.071429,0,0.74028,0.21093,0.39535,0.36239,0.55811,0.75782,0.65646,0.63866,0.54209,0.41808,2
0,0.071429,0,0.79789,0.26859,0.37953,0.25938,0.51364,0.53241,0.55136,0.57893,0.45791,0.47659,3
0,0.071429,0,0.57681,0.70747,0.38566,0.3159,0.33729,0.50806,0.5119,0.45498,0.56674,0.27796,5
0,0.071429,0,0.66979,0.44171,0.65671,0.35235,0.42976,0.30383,0.45578,0.39796,0.84223,0.53381,6
0,0.071429,0,0.49321,0.66005,0.58193,0.38035,0.31076,0.27095,0.4449,0.46489,0.91923,0.52503,7
0,0.071429,0,0.24614,0.72511,0.70495,0.47623,0.21223,0.4834,0.68707,0.42437,0.6499,0.5959,9
0,0.071429,0,0.077518,0.68336,0.65008,0.48679,0.39212,0.5479,0.60782,0.41357,0.58385,0.69083,10
0,0.071429,0,0.49859,0.45794,0.60465,0.33333,0.41511,0.6361,0.49354,0.36645,0.58145,0.36281,11
0,0.071429,0,0.2466,0.14682,0.86447,0.66006,0.67888,0.56623,0.65714,0.28962,0.031828,0.38427,1
0,0.071429,0,0.64871,0.23078,0.427,0.43951,0.64123,0.78154,0.65714,0.61645,0.55031,0.36281,2
0,0.071429,0,0.82881,0.25236,0.42215,0.21976,0.44568,0.52988,0.58401,0.59274,0.50958,0.51073,3
0,0.071429,0,0.74005,0.43825,0.21593,0.35684,0.51162,0.3737,0.51565,0.42077,0.50171,0.44928,4
0,0.071429,0,0.56745,0.70384,0.34329,0.28949,0.39085,0.37717,0.61837,0.41267,0.58932,0.26723,5
0,0.071429,0,0.63747,0.47999,0.58882,0.33201,0.44821,0.30635,0.45952,0.45018,0.8217,0.45351,6
0,0.071429,0,0.50258,0.69518,0.5171,0.31379,0.34563,0.25008,0.54592,0.47029,0.89391,0.43856,7
0,0.071429,0,0.29227,0.82105,0.7537,0.22319,0.27413,0.24407,0.60476,0.65456,0.54107,0.80559,8
0,0.071429,0,0.25176,0.76497,0.53088,0.36212,0.36382,0.59026,0.6898,0.43517,0.6564,0.55527,9
0,0.071429,0,0.062529,0.72448,0.63859,0.39303,0.38757,0.59532,0.63741,0.47689,0.39699,0.66678,10
0,0.071429,0,0.50422,0.46503,0.54518,0.30481,0.54699,0.48309,0.46395,0.45588,0.62115,0.35338,11
0,0.14286,0,0.93888,0.16084,0,0.58584,0.44467,0.95005,0.63163,0.69838,0.078029,0.31664,1
0,0.14286,0,0.96815,0.28119,0.12277,0.45272,0.38984,0.8846,0.55306,0.81002,0.32307,0.53739,2
0,0.14286,0,0.80632,0.32451,0.26008,0.65663,0.44972,0.80304,0.46463,0.71098,0.31554,0.52666,3
0,0.14286,0,0.81358,0.48251,0.36779,0.65504,0.34159,0.59342,0.51429,0.66567,0.39733,0.54844,4
0,0.14286,0,0.65082,0.5356,0.57912,0.74775,0.24204,0.39393,0.38912,0.78601,0.52909,0.61931,5
0,0.14286,0,0.72272,0.50819,0.52884,0.75726,0.28853,0.42871,0.40578,0.76291,0.42539,0.5933,6
0,0.14286,0,0.60984,0.57971,0.6123,0.79107,0.16422,0.31616,0.34354,0.85354,0.56331,0.71586,7
0,0.14286,0,0.3274,0.78434,0.59469,0.78447,0.15766,0.14859,0.32517,0.81182,0.65127,0.51398,8
0,0.14286,0,0.50609,0.45274,0.45967,0.77971,0.24709,0.25071,0.62381,0.60624,0.75667,0.69506,9
0,0.14286,0,0.29016,0.5597,0.47652,0.62414,0.262,0.49162,0.76667,0.47809,1,0.60176,10
0,0.14286,0,0.52272,0.48346,0.41271,0.74908,0.30243,0.68258,0.45068,0.77401,0.50582,0.38492,11
0,0.14286,0,0.91639,0.15422,0.013783,0.62441,0.46716,0.97629,0.61973,0.66267,0.015058,0.36346,1
0,0.14286,0,0.98337,0.28198,0.11383,0.45668,0.37721,0.88682,0.53673,0.81242,0.31691,0.56144,2
0,0.14286,0,0.86885,0.33412,0.22154,0.61516,0.4141,0.77521,0.46803,0.72629,0.34223,0.52958,3
0,0.14286,0,0.67986,0.51938,0.58295,0.76651,0.2284,0.38413,0.35918,0.80912,0.53662,0.67685,5
0,0.14286,0,0.71569,0.52001,0.53446,0.72979,0.27337,0.46854,0.43912,0.77191,0.4165,0.60371,6
0,0.14286,0,0.5993,0.54033,0.62124,0.8196,0.21956,0.28391,0.31531,0.80732,0.59754,0.74187,7
0,0.14286,0,0.32248,0.79127,0.58806,0.77311,0.13694,0.17547,0.40918,0.7455,0.69747,0.51235,8
0,0.14286,0,0.44052,0.44156,0.49387,0.9065,0.3239,0.26936,0.53946,0.54172,0.68754,0.67165,9
0,0.14286,0,0.24379,0.5523,0.53548,0.69202,0.28196,0.44451,0.70748,0.45348,0.96475,0.56047,10
0,0.14286,0,0.54895,0.41982,0.42624,0.79345,0.3143,0.62567,0.37755,0.73589,0.6102,0.39792,11
0,0.14286,0,0.89415,0.15265,0.050281,0.6627,0.47322,1,0.64626,0.62665,0.031485,0.30039,1
0,0.14286,0,1,0.2856,0.11919,0.4551,0.36584,0.86405,0.53231,0.83944,0.33573,0.58225,2
0,0.14286,0,0.90843,0.33428,0.2098,0.62837,0.42041,0.74549,0.46871,0.71849,0.36687,0.52991,3
0,0.14286,0,0.85269,0.46141,0.36932,0.67855,0.30419,0.56813,0.44422,0.67467,0.45859,0.5673,4
0,0.14286,0,0.69883,0.51465,0.59495,0.78262,0.23674,0.36927,0.33639,0.79682,0.54757,0.66612,5
0,0.14286,0,0.74192,0.50788,0.52374,0.72636,0.27236,0.44072,0.44218,0.7593,0.45517,0.64564,6
0,0.14286,0,0.59297,0.47338,0.61179,0.90122,0.28247,0.27632,0.2432,0.7578,0.59582,0.78023,7
0,0.14286,0,0.32201,0.7834,0.57734,0.77364,0.10056,0.20613,0.54456,0.67917,0.72313,0.5039,8
0,0.14286,0,0.40585,0.46897,0.4926,0.95087,0.27388,0.37148,0.52143,0.56423,0.70602,0.54811,9
0,0.14286,0,0.20562,0.58475,0.57887,0.73455,0.34512,0.36105,0.72483,0.38145,0.9295,0.60793,10
0,0.14286,0,0.58712,0.40312,0.40301,0.78685,0.32516,0.59437,0.38707,0.67347,0.67009,0.32022,11
0,0.14286,0,0.88852,0.15044,0.059469,0.65531,0.48156,0.98135,0.66905,0.66507,0.043463,0.31925,1
0,0.14286,0,0.99532,0.28166,0.1368,0.4683,0.36559,0.86342,0.53878,0.84994,0.33641,0.57672,2
0,0.14286,0,0.93466,0.3316,0.2075,0.62044,0.43002,0.72684,0.50136,0.72869,0.4076,0.56567,3
0,0.14286,0,0.86885,0.45447,0.37876,0.6775,0.3143,0.54916,0.46531,0.64676,0.50034,0.59948,4
0,0.14286,0,0.71077,0.50819,0.59801,0.81035,0.2524,0.35283,0.29898,0.79202,0.55476,0.71034,5
0,0.14286,0,0.77752,0.48047,0.50255,0.75806,0.27211,0.44357,0.41837,0.73379,0.47023,0.65182,6
0,0.14286,0,0.33911,0.71298,0.56789,0.77364,0.11193,0.19317,0.60272,0.68487,0.76283,0.56112,8
0,0.14286,0,0.38923,0.50079,0.50485,0.89065,0.23421,0.53209,0.46939,0.64076,0.76591,0.35566,9
0,0.14286,0,0.19625,0.58869,0.59112,0.76862,0.37595,0.35662,0.69898,0.35384,0.93771,0.6541,10
0,0.14286,0,0.62037,0.41509,0.39484,0.72425,0.27287,0.64622,0.41531,0.70468,0.67317,0.29584,11
0,0.14286,0,0.89625,0.15013,0.056406,0.61965,0.46438,0.9883,0.68027,0.71699,0.060575,0.31827,1
0,0.14286,0,0.95738,0.26607,0.13604,0.52087,0.41991,0.89124,0.53197,0.87245,0.35763,0.54844,2
0,0.14286,0,0.92061,0.3264,0.2144,0.62784,0.43178,0.773,0.51224,0.7554,0.42402,0.56047,3
0,0.14286,0,0.87494,0.44597,0.37723,0.68965,0.32365,0.54347,0.47585,0.63475,0.49555,0.61053,4
0,0.14286,0,0.70398,0.48488,0.58397,0.84046,0.26225,0.36295,0.31156,0.7623,0.5989,0.67815,5
0,0.14286,0,0.79321,0.46566,0.46401,0.76387,0.27564,0.48909,0.4381,0.7461,0.45825,0.61899,6
0,0.14286,0,0.61756,0.48645,0.59214,0.85446,0.24533,0.30224,0.31565,0.85114,0.58966,0.78999,7
0,0.14286,0,0.39016,0.5041,0.50408,0.82964,0.2572,0.58236,0.52993,0.63415,0.80219,0.33843,9
0,0.14286,0,0.62787,0.43573,0.39587,0.69176,0.24583,0.68037,0.43197,0.73289,0.62936,0.29584,11
0,0.14286,0,0.93583,0.15532,0.016335,0.59245,0.44164,0.98071,0.69388,0.78932,0.086585,0.32445,1
0,0.14286,0,0.87049,0.30514,0.2315,0.68674,0.47372,0.82611,0.4983,0.7449,0.41205,0.57542,3
0,0.14286,0,0.86628,0.43573,0.366,0.70549,0.333,0.56181,0.48129,0.63025,0.48152,0.5933,4
0,0.14286,0,0.79789,0.44581,0.42981,0.73877,0.28752,0.50174,0.51293,0.67707,0.47399,0.64272,6
0,0.14286,0,0.64731,0.50221,0.58167,0.8056,0.24457,0.29719,0.33946,0.86224,0.57187,0.80169,7
0,0.14286,0,0.35972,0.69408,0.57325,0.79134,0.09525,0.19412,0.53605,0.70378,0.73854,0.62191,8
0,0.14286,0,0.41827,0.47227,0.47192,0.78764,0.27438,0.64496,0.48061,0.76561,0.73956,0.38134,9
0,0.14286,0,0.19555,0.54978,0.56611,0.72081,0.37064,0.31457,0.76735,0.39046,0.9141,0.69961,10
0,0.14286,0,0.63021,0.44014,0.38999,0.71447,0.25872,0.62757,0.43163,0.76291,0.5835,0.32445,11
0,0.21429,0,0.85785,0.13768,0.21133,0.43661,0.51187,0.75814,0.7102,0.76261,0.59617,0.39792,1
0,0.21429,0,0.77752,0.35633,0.36422,0.40359,0.68646,0.34745,0.64932,0.5051,0.42334,0.33322,3
0,0.21429,0,0.74496,0.47858,0.53624,0.30639,0.58287,0.3013,0.55544,0.35174,0.57495,0.36671,4
0,0.21429,0,0.62319,0.61484,0.6562,0.33016,0.31455,0.29371,0.45816,0.67647,0.56297,0.35468,5
0,0.21429,0,0.64333,0.51071,0.6414,0.39276,0.40045,0.2877,0.54014,0.56693,0.641,0.4041,6
0,0.21429,0,0.4726,0.51985,0.84661,0.5869,0.23295,0.27569,0.19966,0.62395,0.90965,0.61443,7
0,0.21429,0,0.38525,0.43762,0.87468,0.85526,0.22815,0.32058,0.028231,0.66417,0.81451,0.89044,8
0,0.21429,0,0.44778,0.47322,0.68249,0.40412,0.22132,0.51597,0.3983,0.71549,0.72074,0.68791,9
0,0.21429,0,0.37705,0.31758,0.57402,0.45985,0.39565,0.6674,0.51803,0.64136,0.74298,0.7604,10
0,0.21429,0,0.86745,0.1287,0.19372,0.43978,0.51693,0.76099,0.7119,0.77551,0.59343,0.39792,1
0,0.21429,0,0.88665,0.24102,0.34635,0.29715,0.43785,0.66045,0.62687,0.65606,0.64511,0.42328,2
0,0.21429,0,0.79555,0.34609,0.39714,0.40386,0.64477,0.43946,0.6034,0.51591,0.48905,0.30982,3
0,0.21429,0,0.75035,0.48645,0.48647,0.36503,0.56948,0.28991,0.55306,0.38325,0.59138,0.31242,4
0,0.21429,0,0.62108,0.56301,0.7389,0.3719,0.26529,0.30383,0.43639,0.68067,0.57598,0.39337,5
0,0.21429,0,0.65105,0.49575,0.68785,0.40465,0.37721,0.32058,0.53639,0.57173,0.70465,0.36346,6
0,0.21429,0,0.46159,0.47621,0.87953,0.65504,0.23724,0.27,0.17449,0.58733,0.89665,0.69018,7
0,0.21429,0,0.38548,0.41541,0.87928,0.89408,0.21703,0.29308,0.059184,0.60414,0.80459,0.9184,8
0,0.21429,0,0.65035,0.33774,0.66718,0.43133,0.33249,0.47487,0.44354,0.59964,0.69165,0.59038,11
0,0.21429,0,0.83255,0.12256,0.19602,0.46804,0.53689,0.78185,0.70476,0.78391,0.54791,0.38687,1
0,0.21429,0,0.89532,0.23456,0.35273,0.29424,0.43886,0.66962,0.64388,0.63295,0.65195,0.42393,2
0,0.21429,0,0.80726,0.34058,0.37928,0.42419,0.61319,0.47297,0.57687,0.55522,0.44901,0.33485,3
0,0.21429,0,0.7459,0.47637,0.50051,0.33756,0.6046,0.24692,0.55136,0.40696,0.5681,0.32152,4
0,0.21429,0,0.62763,0.48456,0.82338,0.4345,0.24204,0.24249,0.40408,0.65906,0.59411,0.50748,5
0,0.21429,0,0.66417,0.45936,0.71337,0.43951,0.33022,0.33544,0.4915,0.65036,0.67762,0.37549,6
0,0.21429,0,0.47588,0.41273,0.88693,0.72081,0.32213,0.26178,0.10306,0.4922,0.9011,0.79681,7
0,0.21429,0,0.38431,0.41588,0.88234,0.88906,0.21854,0.26494,0.089116,0.56363,0.81006,0.86899,8
0,0.21429,0,0.47822,0.36468,0.76468,0.5552,0.238,0.47708,0.40306,0.65126,0.70055,0.87419,9
0,0.21429,0,0.26815,0.3661,0.62226,0.49313,0.4472,0.68511,0.47891,0.64256,0.72621,0.64922,10
0,0.21429,0,0.79344,0.10964,0.22027,0.50951,0.55053,0.80525,0.70476,0.78361,0.51266,0.38199,1
0,0.21429,0,0.8808,0.23204,0.34712,0.29794,0.44341,0.6712,0.6483,0.64466,0.65572,0.421,2
0,0.21429,0,0.80117,0.32561,0.36907,0.42868,0.59171,0.48372,0.56395,0.56303,0.4141,0.38784,3
0,0.21429,0,0.73115,0.46771,0.5,0.31088,0.63466,0.22099,0.53401,0.40936,0.56331,0.30429,4
0,0.21429,0,0.64075,0.43667,0.85528,0.47702,0.24179,0.19033,0.39082,0.63565,0.60678,0.56469,5
0,0.21429,0,0.67845,0.43604,0.7098,0.43687,0.3431,0.28011,0.49966,0.63385,0.76352,0.36021,6
0,0.21429,0,0.50328,0.35948,0.8734,0.7533,0.39111,0.2858,0.069388,0.41987,0.87988,0.86443,7
0,0.21429,0,0.3829,0.41446,0.86753,0.8682,0.2428,0.27664,0,0.58553,0.84052,0.89954,8
0,0.21429,0,0.4815,0.36153,0.75089,0.53698,0.20743,0.53051,0.48095,0.66086,0.66427,0.83095,9
0,0.21429,0,0.2096,0.38138,0.65722,0.52879,0.45806,0.68037,0.43605,0.61645,0.7204,0.5894,10
0,0.21429,0,0.6096,0.33286,0.68657,0.45272,0.32239,0.51091,0.47415,0.57023,0.66975,0.58062,11
0,0.21429,0,0.763,0.10681,0.24094,0.53566,0.55154,0.81505,0.72415,0.77491,0.49624,0.37614,1
0,0.21429,0,0.87026,0.21912,0.34533,0.30639,0.44391,0.67088,0.64116,0.64436,0.65914,0.42393,2
0,0.21429,0,0.77049,0.31396,0.39229,0.45114,0.59348,0.5128,0.56633,0.56453,0.39391,0.38654,3
0,0.21429,0,0.63326,0.4414,0.85222,0.45959,0.22638,0.18242,0.43265,0.64496,0.57598,0.5686,5
0,0.21429,0,0.68384,0.38122,0.7246,0.46566,0.357,0.2896,0.46122,0.62425,0.79466,0.4132,6
0,0.21429,0,0.53349,0.31364,0.84635,0.77047,0.40677,0.28612,0.12721,0.39436,0.84839,0.89272,7
0,0.21429,0,0.48384,0.33664,0.74094,0.55679,0.18924,0.54632,0.52959,0.65516,0.62765,0.8173,9
0,0.21429,0,0.19133,0.38374,0.67483,0.53275,0.43406,0.69175,0.44014,0.61555,0.705,0.57737,10
0,0.21429,0,0.58712,0.34515,0.70291,0.4551,0.34639,0.52292,0.48401,0.59004,0.64134,0.56437,11
0,0.21429,0,0.73841,0.1046,0.25268,0.556,0.55558,0.83402,0.73571,0.77911,0.48631,0.37126,1
0,0.21429,0,0.86042,0.20747,0.34763,0.3159,0.44189,0.66424,0.63503,0.64916,0.65229,0.4184,2
0,0.21429,0,0.62225,0.44203,0.84201,0.4691,0.23219,0.15302,0.43707,0.65636,0.56913,0.57347,5
0,0.21429,0,0.67166,0.32483,0.72996,0.50211,0.36887,0.35251,0.44116,0.63625,0.75359,0.45936,6
0,0.21429,0,0.55667,0.30372,0.82185,0.75092,0.35649,0.25545,0.23673,0.45978,0.86687,0.83388,7
0,0.21429,0,0.40492,0.37823,0.86422,0.89857,0.18747,0.2485,0.089796,0.58223,0.84086,0.88557,8
0,0.28571,1,0.50984,0,0.70189,0.7739,0.70414,0.77711,0.4,0.2476,0.29877,0.71424,1
