0.34783,0.34615,0.625,0.17467,0.12088,0.15094,0.26144,0.51429,0.16667,0.37143,0.22632,0.19305,0.32704,0.17105,0.36364,0.31707,0.36667,0.53333,1
0.45652,0.61538,0.54167,0.43231,0.26374,0.056604,0.40523,0.31429,0.33333,0.51429,0.34737,0.33693,0.61006,0.15789,0.27273,0.04878,0.7,0.6,3
0.5,0.84615,0.875,0.42358,0.1978,0.13208,0.60131,0.17143,0.5,0.68571,0.51053,0.52758,0.86164,0.19737,0.27273,0.04878,0.33333,0.43333,4
0.34783,0.11538,0.15278,0.021834,0.054945,0.075472,0.039216,0.88571,0,0.15714,0.036842,0.026379,0.10063,0.27632,0.090909,0.34146,0.16667,0.13333,1
0.56522,0.30769,0.51389,0.40611,0.24176,0.075472,0.42484,0.28571,0.33333,0.3,0.37895,0.36091,0.26415,0.17105,0.18182,0.2439,0.73333,0.6,3
0.67391,0.80769,0.83333,0.35808,0.15385,0.15094,0.67974,0.14286,0.58333,0.78571,0.5,0.60192,0.69811,0.19737,0.22727,0.26829,0.3,0.46667,2
0.23913,0.53846,0.48611,0.21397,0.18681,0.075472,0.27451,0.48571,0.16667,0.38571,0.23684,0.20384,0.4717,0.21053,0,0.073171,0.3,0.36667,3
0.23913,0.15385,0.18056,0.074236,0.13187,0.056604,0.071895,0.82857,0,0.1,0.057895,0.044365,0.15094,0.30263,0.31818,0.02439,0.1,0.066667,1
0.45652,0.38462,0.33333,0.30131,0.24176,0.09434,0.24837,0.48571,0.16667,0.34286,0.20526,0.19185,0.42767,0.11842,0.40909,0.02439,0.76667,0.83333,3
0.30435,0.23077,0.41667,0.19214,0.15385,0.09434,0.20261,0.57143,0.083333,0.25714,0.17895,0.14748,0.20126,0.13158,0.045455,0.04878,0.53333,0.6,3
0.56522,0.76923,0.90278,0.50218,0.20879,0.16981,0.60131,0.17143,0.5,0.67143,0.47895,0.52638,0.72327,0.11842,0,0.14634,0.5,0.66667,2
0.26087,0.46154,0.55556,0.21834,0.18681,0.13208,0.22876,0.54286,0.16667,0.42857,0.20526,0.16787,0.40881,0.15789,0.045455,0.097561,0.4,0.6,1
0.21739,0.11538,0.19444,0.065502,0.10989,0.075472,0.10458,0.77143,0.083333,0.1,0.068421,0.064748,0.18868,0.30263,0.27273,0.073171,0.1,0.066667,2
0.73913,0.80769,0.80556,0.43231,0.1978,0.16981,0.69281,0.14286,0.66667,0.7,0.52105,0.61391,0.67296,0.17105,0.045455,0.68293,0.36667,0.6,2
0.34783,0.38462,0.625,0.24454,0.18681,0.16981,0.28105,0.48571,0.16667,0.47143,0.22632,0.20624,0.40881,0.17105,0.22727,0.21951,0.3,0.5,1
0.32609,0.34615,0.51389,0.20524,0.12088,0.11321,0.18301,0.6,0.083333,0.34286,0.18421,0.1307,0.30818,0.065789,0.45455,0.26829,0.73333,0.8,2
0.43478,0.076923,0.36111,0.21834,0.13187,0.075472,0.19608,0.57143,0.083333,0.14286,0.16842,0.14388,0.069182,0.065789,0.22727,0.31707,0.7,0.7,4
0.6087,0.57692,0.93056,0.51528,0.23077,0.15094,0.62745,0.17143,0.58333,0.51429,0.53684,0.54796,0.59748,0.14474,0.22727,0.92683,0.46667,0.7,4
0.58696,0.5,0.69444,0.29694,0.21978,0.13208,0.29412,0.48571,0.25,0.45714,0.21053,0.21463,0.4717,0.10526,0.77273,0.17073,0.53333,0.63333,1
0.19565,0.42308,0.44444,0.061135,0.054945,0.09434,0.26144,0.51429,0.16667,0.41429,0.23158,0.18705,0.42767,0.30263,0.090909,0.04878,0.13333,0.13333,3
0.36957,0.57692,0.63889,0.8821,0.86813,0.88679,0.26797,0.51429,0.16667,0.54286,0.74737,0.19424,0.57233,0.77632,0,0.36585,0.3,0.43333,1
0.71739,0.76923,0.80556,0.31441,0.076923,0.15094,0.67974,0.14286,0.58333,0.75714,0.55263,0.60791,0.68553,0.19737,0.045455,0.21951,0.36667,0.53333,2
0.17391,0.46154,0.38889,0.28384,0.28571,0.075472,0.2549,0.51429,0.16667,0.4,0.22632,0.18225,0.48428,0.21053,0.31818,0,0.23333,0.26667,3
0.47826,0.57692,0.88889,0.48035,0.21978,0.13208,0.60784,0.17143,0.5,0.47143,0.51053,0.53237,0.58491,0.19737,0.22727,0.21951,0.33333,0.4,4
0.32609,0.15385,0.15278,0.0043668,0.054945,0.056604,0.045752,0.88571,0,0.14286,0.026316,0.027578,0.10063,0.35526,0.36364,0.39024,0.1,0.066667,1
0.45652,0.61538,0.65278,0.1441,0.076923,0.16981,0.30065,0.48571,0.25,0.62857,0.25263,0.21823,0.48428,0.21053,0.22727,0.12195,0.23333,0.43333,1
0.43478,0.15385,0.5,0.34498,0.17582,0.11321,0.33987,0.4,0.25,0.22857,0.32105,0.26499,0.18868,0.10526,0.18182,0.17073,0.53333,0.53333,2
1,0.80769,0.91667,0.50655,0.1978,0.18868,0.66013,0.14286,0.58333,0.7,0.48947,0.58873,0.77358,0.092105,0.90909,0.02439,0.53333,0.7,2
0.43478,0.5,0.58333,0.17904,0.12088,0.16981,0.30719,0.48571,0.25,0.6,0.26316,0.22422,0.50314,0.23684,0.090909,0.097561,0.23333,0.43333,1
0.3913,0.38462,0.41667,0.12664,0.087912,0.11321,0.11765,0.71429,0.083333,0.4,0.15263,0.082734,0.2956,0.14474,0.045455,0.19512,0.46667,0.43333,1
0.26087,0.34615,0.36111,0.078603,0.076923,0.075472,0.23529,0.57143,0.16667,0.32857,0.22105,0.15947,0.40881,0.38158,0.27273,0.34146,0.13333,0.033333,3
0.34783,0.53846,0.56944,0.18777,0.18681,0.16981,0.28758,0.51429,0.25,0.64286,0.21053,0.20144,0.49686,0.22368,0.27273,0.31707,0.26667,0.4,1
0.3913,0.46154,0.54167,0.31441,0.13187,0.13208,0.33333,0.4,0.25,0.42857,0.28421,0.26379,0.44025,0.039474,0,0.2439,0.76667,0.9,2
0.1087,0.19231,0.31944,0.048035,0.043956,0.075472,0.19608,0.6,0.16667,0.17143,0.16842,0.13789,0.2327,0.23684,0.090909,0.097561,0.16667,0.13333,2
0.41304,0.19231,0.43056,0.30568,0.20879,0.09434,0.27451,0.48571,0.16667,0.21429,0.26842,0.20504,0.13208,0.14474,0.18182,0.58537,0.43333,0.46667,2
0.54348,0.84615,0.84722,0.54148,0.25275,0.13208,0.64052,0.14286,0.58333,0.71429,0.55789,0.57194,0.85535,0.17105,0.045455,0.14634,0.4,0.53333,4
0.6087,0.34615,0.30556,0.31004,0.21978,0.075472,0.24183,0.48571,0.16667,0.3,0.20526,0.18825,0.3522,0.078947,0.31818,0.26829,0.86667,0.93333,3
0.6087,0.88462,0.88889,0.35371,0.065934,0.075472,0.94771,0,0.91667,0.71429,0.76316,0.92566,0.76101,0.31579,0.22727,0.63415,0.13333,0.1,3
0.45652,0.11538,0.36111,0.20524,0.15385,0.11321,0.13725,0.68571,0.083333,0.24286,0.12632,0.097122,0.062893,0.039474,0.40909,0.073171,0.83333,0.9,1
0.52174,0.42308,0.77778,0.39738,0.17582,0.13208,0.47712,0.28571,0.41667,0.37143,0.37895,0.39329,0.3522,0.092105,0.18182,0.19512,0.5,0.6,2
0.34783,0.53846,0.61111,0.12664,0.087912,0.16981,0.29412,0.51429,0.25,0.6,0.20526,0.20384,0.42138,0.19737,0.22727,0.21951,0.2,0.36667,1
0.73913,0.76923,0.875,0.51092,0.20879,0.16981,0.63399,0.17143,0.58333,0.64286,0.48421,0.56235,0.6478,0.092105,0,0.02439,0.5,0.66667,4
0.26087,0.23077,0.38889,0.065502,0.054945,0.056604,0.10458,0.77143,0.083333,0.24286,0.094737,0.068345,0.20755,0.21053,0.36364,0.19512,0.2,0.2,1
0.65217,0.65385,0.80556,0.47162,0.17582,0.13208,0.52941,0.22857,0.41667,0.61429,0.44211,0.45923,0.47799,0.065789,0.22727,0.12195,0.73333,0.76667,4
0.086957,0.19231,0.31944,0.13537,0.13187,0.056604,0.11765,0.74286,0.083333,0.17143,0.078947,0.07554,0.18868,0.26316,0.59091,0.5122,0.23333,0.2,4
0.5,0.26923,0.41667,0.069869,0.032967,0.11321,0.1634,0.68571,0.083333,0.32857,0.16842,0.10192,0.18868,0.27632,0.45455,0.31707,0.23333,0.066667,1
0.21739,0.34615,0.36111,0.22707,0.21978,0.09434,0.24837,0.54286,0.16667,0.37143,0.23158,0.17866,0.31447,0.25,0.18182,0.04878,0.2,0.23333,3
0.43478,0.46154,0.63889,0.42358,0.24176,0.09434,0.47059,0.25714,0.41667,0.38571,0.38421,0.40647,0.46541,0.17105,0,0.097561,0.6,0.53333,3
0.34783,0.30769,0.48611,0.17031,0.098901,0.09434,0.22222,0.57143,0.16667,0.27143,0.21053,0.15947,0.2956,0.22368,0.81818,0.12195,0.26667,0.23333,4
0.17391,0.38462,0.38889,0.091703,0.10989,0.11321,0.24183,0.57143,0.16667,0.4,0.20526,0.16667,0.39623,0.31579,0.27273,0.43902,0.1,0.1,3
0.54348,0.84615,0.84722,0.50218,0.24176,0.16981,0.73856,0.11429,0.66667,0.85714,0.53158,0.67626,0.67296,0.19737,0.27273,0.34146,0.36667,0.46667,4
0.28261,0.42308,0.52778,0.26201,0.23077,0.13208,0.19608,0.57143,0.083333,0.41429,0.2,0.14508,0.38994,0.14474,0.045455,0.26829,0.46667,0.66667,1
0.54348,0.61538,0.61111,0.50218,0.2967,0.09434,0.5098,0.22857,0.41667,0.51429,0.41053,0.44844,0.62893,0.19737,0.18182,0.17073,0.63333,0.46667,3
0.5,0.84615,0.80556,0.24891,0.076923,0.15094,0.6732,0.14286,0.58333,0.81429,0.50526,0.59832,0.7044,0.22368,0.13636,0.14634,0.3,0.4,4
0.41304,0.23077,0.70833,0.37991,0.16484,0.11321,0.4183,0.31429,0.33333,0.27143,0.34737,0.33813,0.26415,0.10526,0.13636,0.56098,0.53333,0.63333,4
0,0.15385,0.18056,0.030568,0.076923,0.075472,0.091503,0.82857,0.083333,0.14286,0.026316,0.051559,0.23899,0.30263,0.045455,0.36585,0,0.1,4
0.34783,0.34615,0.68056,0.18777,0.15385,0.16981,0.2549,0.51429,0.16667,0.38571,0.21053,0.18465,0.33962,0.17105,0.5,0.56098,0.36667,0.6,1
0.6087,0.76923,0.875,0.43231,0.17582,0.13208,0.54248,0.22857,0.41667,0.62857,0.42105,0.46403,0.63522,0.11842,0.22727,0.12195,0.5,0.56667,4
0.3913,0.23077,0.59722,0.28821,0.14286,0.11321,0.39216,0.34286,0.33333,0.22857,0.35263,0.31295,0.27044,0.17105,0,0.2439,0.4,0.43333,2
0.28261,0.26923,0.30556,0.15721,0.16484,0.09434,0.24837,0.54286,0.16667,0.21429,0.18421,0.17506,0.40252,0.30263,0.090909,0.073171,0.13333,0.13333,2
0.67391,0.73077,0.75,0.45415,0.20879,0.056604,0.62745,0.14286,0.58333,0.61429,0.51053,0.57794,0.68553,0.22368,0.5,0.097561,0.56667,0.33333,3
0.34783,0.42308,0.38889,0.039301,0.032967,0.09434,0.24837,0.54286,0.16667,0.41429,0.21579,0.17266,0.50314,0.38158,0.27273,0.12195,0.1,0.033333,3
0.30435,0.5,0.43056,0.24017,0.20879,0.075472,0.2549,0.51429,0.16667,0.4,0.23684,0.19065,0.50314,0.18421,0.090909,0,0.33333,0.3,3
0.56522,0.69231,0.72222,0.43231,0.1978,0.056604,0.63399,0.14286,0.58333,0.58571,0.53684,0.58393,0.66038,0.25,0.22727,0.26829,0.5,0.26667,3
0.45652,0.11538,0.38889,0.10044,0.076923,0.09434,0.098039,0.74286,0.083333,0.2,0.13158,0.069544,0.044025,0.092105,0.045455,0.04878,0.63333,0.5,1
0.13043,0.26923,0.55556,0.12664,0.087912,0.09434,0.22876,0.6,0.16667,0.24286,0.22105,0.15228,0.22013,0.22368,0.36364,0.73171,0.16667,0.4,4
0.34783,0.26923,0.5,0.36681,0.31868,0.09434,0.24837,0.51429,0.16667,0.25714,0.23158,0.18945,0.24528,0.17105,0.13636,0.19512,0.56667,0.53333,3
0.80435,0.96154,0.91667,0.33188,0.043956,0.075472,0.97386,0,0.91667,0.75714,0.77895,0.97602,0.93082,0.31579,0.40909,0.31707,0.16667,0.033333,3
0.34783,0.30769,0.61111,0.16157,0.12088,0.13208,0.24183,0.54286,0.16667,0.38571,0.22105,0.17506,0.33333,0.17105,0.18182,0.43902,0.4,0.63333,1
0.28261,0.15385,0.27778,0.048035,0.076923,0.056604,0.045752,0.85714,0,0.2,0.057895,0.029976,0.12579,0.17105,0.090909,0.19512,0.33333,0.3,1
0.3913,0.34615,0.61111,0.45852,0.30769,0.075472,0.38562,0.34286,0.25,0.28571,0.31053,0.31415,0.32704,0.13158,0.13636,0.29268,0.66667,0.66667,3
0.15217,0.15385,0.23611,0.052402,0.087912,0.075472,0.084967,0.8,0.083333,0.1,0.063158,0.053957,0.14465,0.28947,0.36364,0.12195,0.066667,0.1,4
0.67391,0.84615,0.93056,0.51528,0.23077,0.16981,0.69281,0.14286,0.58333,0.78571,0.53684,0.6223,0.75472,0.15789,0.13636,0.2439,0.4,0.6,2
0.45652,0.19231,0.61111,0.23581,0.087912,0.13208,0.37255,0.37143,0.25,0.17143,0.34737,0.29496,0.28931,0.13158,0.40909,0.36585,0.46667,0.46667,4
0.67391,0.73077,0.83333,0.37991,0.13187,0.13208,0.55556,0.2,0.5,0.57143,0.46316,0.47842,0.78616,0.14474,0.45455,0.2439,0.5,0.56667,2
0.45652,0.57692,0.65278,0.25328,0.18681,0.15094,0.29412,0.48571,0.25,0.61429,0.25789,0.21463,0.48428,0.21053,0.18182,0.36585,0.26667,0.46667,1
0.23913,0.46154,0.36111,0.21834,0.1978,0.075472,0.21569,0.57143,0.16667,0.37143,0.2,0.15348,0.42767,0.18421,0.090909,0.073171,0.26667,0.23333,3
0.52174,0.65385,0.94444,0.46725,0.1978,0.15094,0.66667,0.14286,0.58333,0.54286,0.53684,0.59832,0.68553,0.17105,0.31818,0.70732,0.4,0.53333,4
0.34783,0.34615,0.55556,0.20524,0.16484,0.075472,0.20915,0.57143,0.16667,0.3,0.18947,0.14868,0.38365,0.19737,0.77273,0.31707,0.3,0.26667,2
0.28261,0.38462,0.38889,0.20961,0.16484,0.09434,0.24837,0.51429,0.16667,0.34286,0.25789,0.18345,0.34591,0.21053,0.18182,0.21951,0.4,0.36667,3
0.47826,0.5,0.90278,0.50218,0.23077,0.13208,0.5817,0.2,0.5,0.42857,0.48947,0.5012,0.57862,0.13158,0.22727,0.92683,0.5,0.7,4
0.30435,0.42308,0.34722,0.087336,0.098901,0.075472,0.24183,0.57143,0.16667,0.37143,0.21053,0.16427,0.38994,0.36842,0.18182,0.29268,0.1,0.033333,3
0.19565,0.46154,0.36111,0.64629,0.86813,0.9434,0.23529,0.54286,0.16667,0.37143,0.56316,0.17026,0.47799,0.78947,0.045455,0.02439,0.16667,0.13333,3
0.47826,0.34615,0.625,0.30568,0.20879,0.13208,0.26797,0.51429,0.16667,0.37143,0.2,0.19544,0.25786,0.078947,0.5,0.12195,0.66667,0.76667,1
0.45652,0.34615,0.38889,0.20087,0.18681,0.09434,0.10458,0.74286,0.083333,0.35714,0.12632,0.074341,0.31447,0.13158,0.63636,0.12195,0.53333,0.5,1
0.41304,0.19231,0.27778,0.11354,0.16484,0.056604,0.013072,0.91429,0,0.2,0.026316,0.01199,0.1761,0.17105,0.63636,0.12195,0.46667,0.43333,1
0.63043,0.46154,0.59722,0.41048,0.1978,0.056604,0.53595,0.2,0.41667,0.4,0.5,0.47002,0.36478,0.26316,0,0.65854,0.56667,0.33333,3
0.76087,0.76923,0.875,0.42795,0.18681,0.15094,0.70588,0.11429,0.66667,0.71429,0.49474,0.63189,0.66038,0.18421,0.5,0.2439,0.4,0.6,2
0.56522,0.5,0.90278,0.45852,0.18681,0.16981,0.55556,0.22857,0.5,0.48571,0.43158,0.46882,0.31447,0.078947,0,0.80488,0.6,0.8,4
0.26087,0.23077,0.51389,0.20524,0.13187,0.11321,0.24837,0.54286,0.16667,0.22857,0.24211,0.17626,0.15094,0.18421,0,0.39024,0.26667,0.4,4
0.15217,0.42308,0.38889,0.13537,0.13187,0.11321,0.24837,0.54286,0.16667,0.38571,0.21053,0.17386,0.40252,0.27632,0.31818,0.29268,0.13333,0.13333,3
0.56522,0.57692,0.54167,0.41485,0.23077,0.075472,0.47712,0.25714,0.41667,0.5,0.37895,0.40767,0.38994,0.19737,0.22727,0.19512,0.63333,0.46667,3
0.34783,0.26923,0.51389,0.24017,0.1978,0.13208,0.20915,0.57143,0.16667,0.32857,0.2,0.15588,0.21384,0.14474,0,0.12195,0.46667,0.63333,1
0.45652,0.57692,0.59722,0.25328,0.18681,0.15094,0.28758,0.48571,0.16667,0.5,0.24737,0.20743,0.49057,0.19737,0.18182,0.34146,0.3,0.5,1
0.32609,0.076923,0.13889,0.074236,0.12088,0.056604,0.013072,0.94286,0,0.057143,0.010526,0.0095923,0.18239,0.19737,0.95455,0.097561,0.2,0.2,4
0.43478,0.38462,0.625,0.12664,0.076923,0.15094,0.28105,0.51429,0.16667,0.5,0.23158,0.20024,0.3522,0.21053,0.54545,0.31707,0.26667,0.5,1
0.47826,0.53846,0.66667,0.25328,0.18681,0.16981,0.30719,0.48571,0.25,0.55714,0.24211,0.22422,0.47799,0.15789,0.54545,0.31707,0.43333,0.56667,1
0.58696,0.46154,0.83333,0.45852,0.1978,0.11321,0.5817,0.17143,0.5,0.41429,0.53158,0.51199,0.50314,0.17105,0.22727,0.12195,0.43333,0.46667,4
0.43478,0.61538,0.54167,0.33188,0.1978,0.09434,0.39869,0.31429,0.33333,0.57143,0.31053,0.33453,0.53459,0.14474,0.22727,0.2439,0.7,0.7,3
0.36957,0.57692,0.52778,0.16594,0.13187,0.16981,0.31373,0.48571,0.25,0.6,0.22632,0.22302,0.47799,0.22368,0.45455,0.26829,0.23333,0.36667,1
0.41304,0.26923,0.58333,0.25764,0.17582,0.13208,0.22222,0.54286,0.16667,0.31429,0.18421,0.16187,0.1761,0.065789,0.40909,0,0.76667,0.83333,1
0.36957,0.11538,0.23611,0.11354,0.10989,0.075472,0.058824,0.85714,0,0.12857,0.036842,0.038369,0.14465,0.11842,1,0.56098,0.46667,0.46667,2
0.26087,0.46154,0.43056,0.20087,0.17582,0.11321,0.20261,0.57143,0.16667,0.41429,0.21579,0.14748,0.44025,0.17105,0.090909,0.073171,0.36667,0.5,1
0.36957,0.5,0.55556,0.17031,0.16484,0.16981,0.30719,0.48571,0.25,0.54286,0.20526,0.21823,0.48428,0.19737,0.77273,0.17073,0.3,0.4,1
0.34783,0.34615,0.41667,0.19214,0.16484,0.09434,0.22876,0.54286,0.16667,0.35714,0.24211,0.16667,0.27673,0.22368,0.090909,0.14634,0.33333,0.26667,3
0.26087,0.30769,0.36111,0.22271,0.1978,0.37736,0.24183,0.54286,0.16667,0.3,0.22632,0.17506,0.28931,0.21053,0.27273,0.39024,0.26667,0.33333,3
0.52174,0.46154,0.66667,0.30131,0.21978,0.15094,0.29412,0.48571,0.25,0.55714,0.22632,0.21703,0.30189,0.10526,0.36364,0.29268,0.53333,0.63333,1
0.58696,0.57692,0.76389,0.45852,0.23077,0.09434,0.56863,0.17143,0.5,0.45714,0.45263,0.5048,0.57233,0.18421,0.31818,0.26829,0.53333,0.43333,3
0.58696,0.5,0.88889,0.34934,0.14286,0.13208,0.55556,0.22857,0.5,0.41429,0.48421,0.47242,0.55975,0.18421,0.59091,0.31707,0.43333,0.53333,2
0.28261,0.11538,0.51389,0.26638,0.14286,0.09434,0.24837,0.54286,0.16667,0.14286,0.23158,0.17626,0.13836,0.092105,0,0.78049,0.66667,0.73333,2
0.52174,0.34615,0.84722,0.35808,0.13187,0.13208,0.48366,0.28571,0.41667,0.28571,0.41053,0.39209,0.37107,0.10526,0.31818,1,0.6,0.83333,2
0.63043,0.80769,0.83333,0.25764,0.065934,0.15094,0.66013,0.14286,0.58333,0.78571,0.46842,0.58153,0.57862,0.22368,0.54545,0.65854,0.36667,0.46667,4
0.34783,0.53846,0.59722,0.95197,0.94505,0.86792,0.30065,0.48571,0.25,0.64286,0.52105,0.21583,0.42138,0.5,0,0.34146,0.26667,0.43333,1
0.28261,0.57692,0.48611,0.13974,0.12088,0.15094,0.32026,0.48571,0.25,0.64286,0.21053,0.22422,0.47799,0.21053,0.13636,0.02439,0.23333,0.36667,1
0.30435,0.34615,0.33333,0.20087,0.18681,0.15094,0.13725,0.68571,0.083333,0.34286,0.14211,0.095923,0.31447,0.10526,0.31818,0.02439,0.56667,0.66667,1
0.3913,0.34615,0.55556,0.25328,0.20879,0.11321,0.23529,0.51429,0.16667,0.38571,0.21579,0.17626,0.23899,0.14474,0.13636,0.12195,0.43333,0.6,1
0.36957,0.15385,0.55556,0.29258,0.12088,0.13208,0.29412,0.45714,0.25,0.2,0.22105,0.22662,0.037736,0.013158,0.13636,0.43902,0.83333,0.93333,2
0.17391,0.34615,0.31944,0.091703,0.087912,0.11321,0.24183,0.57143,0.16667,0.38571,0.18947,0.16307,0.39623,0.35526,0.31818,0.17073,0.1,0.033333,3
0.71739,0.61538,0.93056,0.39301,0.10989,0.16981,0.66667,0.14286,0.58333,0.61429,0.49474,0.58273,0.39623,0.10526,0,0.95122,0.53333,0.83333,4
0.15217,0.38462,0.38889,0.069869,0.076923,0.11321,0.24837,0.54286,0.16667,0.38571,0.21579,0.17386,0.42138,0.34211,0.18182,0.19512,0.1,0.066667,3
0.47826,0.46154,0.55556,0.35808,0.16484,0.09434,0.33987,0.4,0.25,0.38571,0.30526,0.26619,0.43396,0.078947,0.5,0.43902,0.76667,0.76667,4
0.65217,0.80769,0.93056,0.49782,0.18681,0.18868,0.71895,0.11429,0.66667,0.8,0.47895,0.65228,0.56604,0.10526,0,0.43902,0.43333,0.63333,4
0.58696,0.5,0.625,0.26201,0.18681,0.16981,0.33333,0.45714,0.25,0.64286,0.24211,0.24341,0.38365,0.15789,0.81818,0,0.43333,0.5,1
0.3913,0.26923,0.5,0.29258,0.21978,0.09434,0.24183,0.51429,0.16667,0.24286,0.20526,0.17746,0.22013,0.11842,0.18182,0.41463,0.53333,0.63333,3
0.36957,0.38462,0.44444,0.29694,0.13187,0.11321,0.27451,0.45714,0.16667,0.37143,0.23158,0.21103,0.30818,0.026316,0.68182,0.21951,0.9,0.93333,2
0.43478,0.11538,0.33333,0.26638,0.24176,0.11321,0.15686,0.65714,0.083333,0.25714,0.16316,0.11391,0.11321,0.10526,0.090909,0.70732,0.56667,0.76667,1
0.67391,0.65385,0.77778,0.46725,0.1978,0.15094,0.4902,0.25714,0.41667,0.54286,0.40526,0.41127,0.54088,0.078947,0.13636,0.17073,0.63333,0.83333,2
0.45652,0.42308,0.61111,0.48908,0.2967,0.075472,0.47059,0.25714,0.41667,0.38571,0.41053,0.40887,0.28302,0.18421,0.18182,0.53659,0.66667,0.53333,3
0.43478,0.076923,0.44444,0.29694,0.16484,0.09434,0.24183,0.51429,0.16667,0.085714,0.20526,0.17986,0.10063,0.039474,0.22727,0.73171,0.9,0.96667,4
0.71739,0.61538,0.91667,0.46725,0.18681,0.13208,0.62745,0.17143,0.58333,0.57143,0.49474,0.55276,0.4717,0.11842,0.045455,0.58537,0.46667,0.7,2
0.34783,0.26923,0.54167,0.21834,0.18681,0.13208,0.20915,0.57143,0.16667,0.3,0.2,0.15228,0.25157,0.15789,0.36364,0.17073,0.4,0.53333,1
0.80435,0.88462,0.875,0.51965,0.18681,0.056604,0.90196,0,0.83333,0.72857,0.78947,0.89209,0.81761,0.34211,0.18182,0.14634,0.26667,0.066667,3
0.26087,0.11538,0.52778,0.19651,0.087912,0.09434,0.22876,0.54286,0.16667,0.14286,0.2,0.16427,0.15723,0.065789,0.45455,0.58537,0.7,0.73333,4
0.30435,0.23077,0.47222,0.20961,0.12088,0.075472,0.2549,0.51429,0.16667,0.25714,0.23158,0.18345,0.19497,0.14474,0.045455,0.80488,0.36667,0.5,2
0.19565,0.19231,0.18056,0.091703,0.13187,0.056604,0.13725,0.71429,0.083333,0.14286,0.11579,0.089928,0.2327,0.36842,0,0,0.033333,0.066667,4
0.73913,0.73077,0.84722,0.49782,0.18681,0.16981,0.58824,0.2,0.5,0.65714,0.46842,0.51079,0.52201,0.078947,0.77273,0.04878,0.7,0.83333,4
0.54348,0.23077,0.56944,0.37991,0.18681,0.13208,0.35294,0.4,0.25,0.28571,0.28421,0.27698,0.13836,0.039474,0.36364,0.46341,0.7,0.8,2
0.26087,0.26923,0.44444,0.15284,0.13187,0.056604,0.13072,0.68571,0.083333,0.24286,0.15263,0.091127,0.25786,0.11842,0.13636,0.21951,0.5,0.46667,2
0.65217,0.80769,0.70833,0.32751,0.10989,0.16981,0.70588,0.14286,0.66667,0.74286,0.47368,0.6271,0.55975,0.17105,0.045455,0.78049,0.33333,0.56667,4
0.41304,0.11538,0.52778,0.26638,0.10989,0.11321,0.26797,0.48571,0.16667,0.14286,0.20526,0.19784,0.09434,0.013158,0.18182,0.46341,0.9,1,2
0.80435,0.69231,0.88889,0.37991,0.10989,0.18868,0.66013,0.14286,0.58333,0.62857,0.50526,0.58753,0.50943,0.11842,0.81818,0.04878,0.5,0.6,2
0.19565,0.46154,0.38889,0.15284,0.18681,0.075472,0.22876,0.57143,0.16667,0.35714,0.20526,0.16307,0.4717,0.27632,0,0.02439,0.16667,0.1,3
0.54348,0.19231,0.41667,0.091703,0.054945,0.11321,0.11765,0.77143,0.083333,0.3,0.14211,0.070743,0.14465,0.19737,0,0.31707,0.33333,0.13333,1
